,Value
72418,5.7
72419,111.0
72420,146.0
72421,257.0
72422,4.7
72423,5.5
72424,5.1
72425,87.0
72426,114.0
72427,201.0
72428,9.3
72429,10.9
72430,10.2
72431,24.0
72432,32.0
72433,56.0
72434,6.5
72435,7.7
72436,7.1
72437,151.0
72438,209.0
72439,360.0
72440,5.8
72441,6.5
72442,6.1
72443,125.0
72444,161.0
72445,287.0
72446,16.0
72447,22.7
72448,19.7
72449,27.0
72450,47.0
72451,74.0
72452,6.6
72453,7.7
72454,7.2
72455,153.0
72456,207.0
72457,360.0
72458,5.8
72459,6.5
72460,6.2
72461,126.0
72462,162.0
72463,288.0
72464,16.6
72465,22.2
72466,19.7
72467,27.0
72468,45.0
72469,72.0
72470,6.6
72471,7.7
72472,7.2
72473,152.0
72474,207.0
72475,359.0
72476,5.8
72477,6.5
72478,6.2
72479,126.0
72480,162.0
72481,288.0
72482,16.6
72483,22.2
72484,19.7
72485,27.0
72486,45.0
72487,72.0
72488,6.5
72489,6.8
72490,6.6
72491,96.0
72492,117.0
72493,213.0
72494,5.9
72495,6.3
72496,6.1
72497,84.0
72498,103.0
72499,187.0
72500,19.2
72501,16.4
72502,17.6
72503,12.0
72504,15.0
72505,27.0
72506,6.4
72507,7.2
72508,6.8
72509,95.0
72510,124.0
72511,219.0
72512,5.9
72513,6.6
72514,6.3
72515,84.0
72516,109.0
72517,193.0
72518,18.0
72519,16.3
72520,17.0
72521,11.0
72522,15.0
72523,26.0
72524,6.4
72525,7.2
72526,6.8
72527,95.0
72528,124.0
72529,220.0
72530,5.9
72531,6.7
72532,6.3
72533,84.0
72534,109.0
72535,193.0
72536,17.9
72537,16.3
72538,17.0
72539,11.0
72540,15.0
72541,26.0
72542,4.7
72543,4.2
72544,4.5
72545,108.0
72546,111.0
72547,219.0
72548,4.2
72549,3.9
72550,4.0
72551,82.0
72552,89.0
72553,171.0
72554,8.2
72555,6.6
72556,7.4
72557,26.0
72558,22.0
72559,47.0
72560,4.9
72561,4.7
72562,4.8
72563,112.0
72564,123.0
72565,235.0
72566,4.4
72567,4.2
72568,4.3
72569,85.0
72570,95.0
72571,181.0
72572,8.5
72573,8.3
72574,8.4
72575,27.0
72576,27.0
72577,54.0
72578,4.9
72579,4.7
72580,4.8
72581,110.0
72582,122.0
72583,233.0
72584,4.4
72585,4.2
72586,4.3
72587,85.0
72588,95.0
72589,181.0
72590,8.0
72591,8.5
72592,8.3
72593,25.0
72594,27.0
72595,52.0
72596,14.5
72597,12.5
72598,13.5
72599,30.0
72600,27.0
72601,57.0
72602,11.8
72603,11.6
72604,11.7
72605,22.0
72606,23.0
72607,45.0
72608,36.0
72609,22.4
72610,29.8
72611,7.0
72612,4.0
72613,11.0
72614,13.8
72615,12.3
72616,13.0
72617,28.0
72618,27.0
72619,55.0
72620,11.5
72621,11.3
72622,11.4
72623,21.0
72624,23.0
72625,44.0
72626,34.7
72627,24.3
72628,29.9
72629,7.0
72630,4.0
72631,11.0
72632,13.7
72633,12.3
72634,13.0
72635,28.0
72636,27.0
72637,54.0
72638,11.5
72639,11.3
72640,11.4
72641,21.0
72642,23.0
72643,44.0
72644,34.1
72645,24.4
72646,29.6
72647,6.0
72648,4.0
72649,11.0
72650,4.2
72651,2.9
72652,3.5
72653,101.0
72654,86.0
72655,186.0
72656,3.7
72657,2.4
72658,3.0
72659,84.0
72660,66.0
72661,150.0
72662,12.0
72663,10.1
72664,10.9
72665,17.0
72666,20.0
72667,37.0
72668,4.3
72669,3.0
72670,3.6
72671,103.0
72672,88.0
72673,192.0
72674,3.9
72675,2.5
72676,3.1
72677,89.0
72678,69.0
72679,158.0
72680,10.9
72681,9.8
72682,10.3
72683,15.0
72684,19.0
72685,34.0
72686,4.3
72687,3.1
72688,3.6
72689,103.0
72690,92.0
72691,195.0
72692,3.9
72693,2.6
72694,3.2
72695,89.0
72696,73.0
72697,161.0
72698,10.9
72699,10.0
72700,10.4
72701,15.0
72702,19.0
72703,34.0
72704,3.4
72705,4.3
72706,3.9
72707,680.0
72708,997.0
72709,1677.0
72710,3.2
72711,4.1
72712,3.7
72713,573.0
72714,859.0
72715,1432.0
72716,5.4
72717,5.8
72718,5.7
72719,106.0
72720,138.0
72721,245.0
72722,3.4
72723,4.4
72724,3.9
72725,681.0
72726,1010.0
72727,1691.0
72728,3.2
72729,4.0
72730,3.6
72731,568.0
72732,837.0
72733,1404.0
72734,5.9
72735,7.5
72736,6.8
72737,114.0
72738,173.0
72739,287.0
72740,3.4
72741,4.4
72742,3.9
72743,681.0
72744,1010.0
72745,1691.0
72746,3.2
72747,4.0
72748,3.6
72749,568.0
72750,837.0
72751,1404.0
72752,5.9
72753,7.5
72754,6.8
72755,114.0
72756,173.0
72757,287.0
72758,6.0
72759,5.3
72760,5.7
72761,83.0
72762,83.0
72763,166.0
72764,5.3
72765,4.1
72766,4.7
72767,62.0
72768,55.0
72769,117.0
72770,10.4
72771,12.8
72772,11.6
72773,22.0
72774,28.0
72775,50.0
72776,6.3
72777,5.5
72778,5.9
72779,87.0
72780,86.0
72781,173.0
72782,5.4
72783,4.2
72784,4.8
72785,64.0
72786,56.0
72787,120.0
72788,11.4
72789,13.5
72790,12.4
72791,25.0
72792,30.0
72793,54.0
72794,6.4
72795,5.6
72796,6.0
72797,89.0
72798,87.0
72799,176.0
72800,5.4
72801,4.4
72802,4.9
72803,64.0
72804,58.0
72805,122.0
72806,11.6
72807,13.1
72808,12.4
72809,25.0
72810,29.0
72811,54.0
72812,6.0
72813,7.2
72814,6.6
72815,20.0
72816,25.0
72817,45.0
72818,5.5
72819,6.6
72820,6.1
72821,17.0
72822,21.0
72823,38.0
72824,12.2
72825,13.1
72826,12.7
72827,3.0
72828,4.0
72829,7.0
72830,6.0
72831,7.6
72832,6.9
72833,20.0
72834,27.0
72835,47.0
72836,5.5
72837,6.9
72838,6.2
72839,17.0
72840,23.0
72841,39.0
72842,12.2
72843,14.9
72844,13.7
72845,3.0
72846,5.0
72847,8.0
72848,6.0
72849,7.5
72850,6.8
72851,20.0
72852,27.0
72853,47.0
72854,5.5
72855,6.8
72856,6.2
72857,17.0
72858,22.0
72859,39.0
72860,12.3
72861,14.6
72862,13.5
72863,3.0
72864,5.0
72865,8.0
72866,20.4
72867,17.3
72868,18.8
72869,2165.0
72870,2107.0
72871,4272.0
72872,18.8
72873,15.5
72874,17.1
72875,1873.0
72876,1766.0
72877,3639.0
72878,44.1
72879,43.7
72880,43.9
72881,292.0
72882,341.0
72883,633.0
72884,20.4
72885,17.3
72886,18.8
72887,2160.0
72888,2112.0
72889,4272.0
72890,18.9
72891,15.5
72892,17.1
72893,1869.0
72894,1763.0
72895,3632.0
72896,43.5
72897,43.7
72898,43.6
72899,291.0
72900,349.0
72901,640.0
72902,20.4
72903,17.2
72904,18.7
72905,2153.0
72906,2089.0
72907,4242.0
72908,18.9
72909,15.5
72910,17.0
72911,1867.0
72912,1760.0
72913,3627.0
72914,43.1
72915,42.2
72916,42.7
72917,286.0
72918,329.0
72919,616.0
72920,7.4
72921,8.8
72922,8.1
72923,94.0
72924,120.0
72925,213.0
72926,6.6
72927,7.7
72928,7.2
72929,74.0
72930,94.0
72931,168.0
72932,13.6
72933,18.7
72934,16.1
72935,20.0
72936,25.0
72937,45.0
72938,8.5
72939,8.9
72940,8.7
72941,110.0
72942,125.0
72943,235.0
72944,7.0
72945,7.3
72946,7.2
72947,79.0
72948,90.0
72949,169.0
72950,19.1
72951,21.3
72952,20.2
72953,32.0
72954,34.0
72955,66.0
72956,8.5
72957,8.9
72958,8.7
72959,110.0
72960,125.0
72961,235.0
72962,7.0
72963,7.3
72964,7.2
72965,79.0
72966,90.0
72967,169.0
72968,19.1
72969,21.3
72970,20.2
72971,32.0
72972,34.0
72973,66.0
72974,10.3
72975,10.5
72976,10.4
72977,1476.0
72978,1615.0
72979,3091.0
72980,9.0
72981,8.8
72982,8.9
72983,1175.0
72984,1218.0
72985,2394.0
72986,23.9
72987,26.1
72988,25.1
72989,301.0
72990,397.0
72991,697.0
72992,9.9
72993,10.2
72994,10.1
72995,1413.0
72996,1560.0
72997,2974.0
72998,8.6
72999,8.6
73000,8.6
73001,1121.0
73002,1185.0
73003,2306.0
73004,23.0
73005,24.7
73006,23.9
73007,293.0
73008,375.0
73009,668.0
73010,9.8
73011,10.2
73012,10.0
73013,1397.0
73014,1562.0
73015,2959.0
73016,8.5
73017,8.6
73018,8.6
73019,1104.0
73020,1187.0
73021,2291.0
73022,23.0
73023,24.7
73024,23.9
73025,293.0
73026,376.0
73027,668.0
73028,14.3
73029,12.3
73030,13.2
73031,120.0
73032,121.0
73033,240.0
73034,12.3
73035,9.7
73036,10.9
73037,94.0
73038,85.0
73039,179.0
73040,35.0
73041,34.9
73042,34.9
73043,26.0
73044,35.0
73045,60.0
73046,13.5
73047,11.7
73048,12.5
73049,113.0
73050,115.0
73051,228.0
73052,11.9
73053,9.6
73054,10.7
73055,91.0
73056,85.0
73057,176.0
73058,29.8
73059,30.5
73060,30.2
73061,22.0
73062,30.0
73063,52.0
73064,13.5
73065,11.7
73066,12.5
73067,113.0
73068,115.0
73069,228.0
73070,11.9
73071,9.6
73072,10.7
73073,91.0
73074,85.0
73075,176.0
73076,29.8
73077,30.5
73078,30.2
73079,22.0
73080,30.0
73081,52.0
73082,4.5
73083,4.4
73084,4.4
73085,95.0
73086,110.0
73087,205.0
73088,3.9
73089,3.8
73090,3.8
73091,77.0
73092,87.0
73093,164.0
73094,12.0
73095,11.3
73096,11.6
73097,18.0
73098,22.0
73099,41.0
73100,4.6
73101,4.5
73102,4.5
73103,97.0
73104,113.0
73105,210.0
73106,4.0
73107,3.9
73108,4.0
73109,79.0
73110,91.0
73111,169.0
73112,12.1
73113,11.5
73114,11.8
73115,18.0
73116,23.0
73117,41.0
73118,4.5
73119,4.5
73120,4.5
73121,95.0
73122,113.0
73123,208.0
73124,4.0
73125,3.9
73126,3.9
73127,77.0
73128,90.0
73129,168.0
73130,11.7
73131,11.4
73132,11.5
73133,18.0
73134,22.0
73135,40.0
73136,6.7
73137,7.5
73138,7.1
73139,71.0
73140,94.0
73141,166.0
73142,5.9
73143,6.2
73144,6.1
73145,55.0
73146,68.0
73147,123.0
73148,12.1
73149,17.5
73150,14.9
73151,17.0
73152,26.0
73153,43.0
73154,7.1
73155,7.8
73156,7.5
73157,76.0
73158,98.0
73159,174.0
73160,6.1
73161,6.3
73162,6.2
73163,56.0
73164,70.0
73165,127.0
73166,13.8
73167,18.4
73168,16.2
73169,19.0
73170,28.0
73171,47.0
73172,7.1
73173,7.9
73174,7.5
73175,76.0
73176,99.0
73177,175.0
73178,6.2
73179,6.4
73180,6.3
73181,57.0
73182,71.0
73183,128.0
73184,13.5
73185,18.2
73186,16.0
73187,19.0
73188,28.0
73189,47.0
73190,3.3
73191,1.4
73192,2.3
73193,3.0
73194,1.0
73195,5.0
73196,2.6
73197,1.0
73198,1.8
73199,2.0
73200,1.0
73201,3.0
73202,6.6
73203,3.7
73204,5.2
73205,1.0
73206,1.0
73207,2.0
73208,2.9
73209,2.8
73210,2.9
73211,3.0
73212,3.0
73213,6.0
73214,2.3
73215,2.0
73216,2.1
73217,2.0
73218,2.0
73219,4.0
73220,6.1
73221,7.3
73222,6.7
73223,1.0
73224,1.0
73225,2.0
73226,2.9
73227,2.8
73228,2.9
73229,3.0
73230,3.0
73231,6.0
73232,2.3
73233,2.0
73234,2.1
73235,2.0
73236,2.0
73237,4.0
73238,6.1
73239,7.3
73240,6.7
73241,1.0
73242,1.0
73243,2.0
73244,13.7
73245,11.8
73246,12.6
73247,1532.0
73248,1760.0
73249,3292.0
73250,11.5
73251,9.4
73252,10.3
73253,1192.0
73254,1311.0
73255,2503.0
73256,43.8
73257,38.7
73258,43.4
73259,288.0
73260,370.0
73261,725.0
73262,13.0
73263,11.1
73264,11.9
73265,1433.0
73266,1653.0
73267,3086.0
73268,11.2
73269,9.2
73270,10.1
73271,1164.0
73272,1284.0
73273,2448.0
73274,40.5
73275,36.4
73276,39.3
73277,263.0
73278,336.0
73279,625.0
73298,2.7
73299,3.1
73300,3.0
73301,790.0
73302,1180.0
73303,1970.0
73304,2.7
73305,3.0
73306,2.9
73307,710.0
73308,1050.0
73309,1760.0
73310,3.1
73311,4.7
73312,4.0
73313,80.0
73314,130.0
73315,210.0
73316,2.8
73317,3.2
73318,3.0
73319,820.0
73320,1200.0
73321,2020.0
73322,4.6
73323,6.3
73324,8.5
73325,7.4
73326,47.0
73327,62.0
73328,108.0
73329,6.0
73330,7.6
73331,6.8
73332,41.0
73333,50.0
73334,91.0
73335,11.0
73336,17.2
73337,14.5
73338,6.0
73339,12.0
73340,18.0
73341,6.3
73342,9.0
73343,7.6
73344,47.0
73345,65.0
73346,111.0
73347,5.9
73348,8.0
73349,6.9
73350,41.0
73351,53.0
73352,94.0
73353,10.8
73354,17.7
73355,14.7
73356,6.0
73357,12.0
73358,18.0
73359,6.3
73360,9.2
73361,7.7
73362,46.0
73363,67.0
73364,113.0
73365,5.8
73366,8.3
73367,7.0
73368,40.0
73369,55.0
73370,95.0
73371,12.5
73372,17.5
73373,15.4
73374,7.0
73375,12.0
73376,19.0
73377,6.3
73378,6.3
73379,6.3
73380,8.0
73381,10.0
73382,18.0
73383,5.4
73384,5.0
73385,5.2
73386,6.0
73387,7.0
73388,14.0
73389,16.7
73390,21.7
73391,19.5
73392,2.0
73393,3.0
73394,4.0
73395,6.1
73396,6.4
73397,6.3
73398,8.0
73399,10.0
73400,18.0
73401,5.4
73402,5.1
73403,5.3
73404,6.0
73405,7.0
73406,14.0
73407,14.0
73408,22.6
73409,18.4
73410,1.0
73411,2.0
73412,4.0
73413,6.1
73414,6.4
73415,6.3
73416,8.0
73417,10.0
73418,18.0
73419,5.4
73420,5.2
73421,5.3
73422,6.0
73423,7.0
73424,14.0
73425,14.1
73426,22.6
73427,18.5
73428,1.0
73429,2.0
73430,4.0
73431,7.8
73432,10.6
73433,9.2
73434,39.0
73435,52.0
73436,90.0
73437,7.6
73438,9.8
73439,8.7
73440,35.0
73441,44.0
73442,79.0
73443,10.0
73444,20.1
73445,15.4
73446,3.0
73447,7.0
73448,11.0
73449,7.8
73450,11.0
73451,9.4
73452,39.0
73453,54.0
73454,92.0
73455,7.6
73456,10.1
73457,8.9
73458,36.0
73459,45.0
73460,81.0
73461,10.2
73462,21.5
73463,16.4
73464,3.0
73465,8.0
73466,12.0
73467,7.8
73468,11.0
73469,9.4
73470,39.0
73471,53.0
73472,92.0
73473,7.6
73474,10.1
73475,8.9
73476,36.0
73477,45.0
73478,81.0
73479,10.3
73480,21.5
73481,16.4
73482,3.0
73483,8.0
73484,12.0
73485,5.0
73486,3.8
73487,4.3
73488,4.0
73489,5.0
73490,9.0
73491,3.6
73492,2.8
73493,3.1
73494,3.0
73495,3.0
73496,6.0
73497,13.0
73498,11.4
73499,12.1
73500,2.0
73501,2.0
73502,3.0
73503,4.9
73504,3.8
73505,4.3
73506,4.0
73507,5.0
73508,9.0
73509,3.5
73510,2.8
73511,3.1
73512,3.0
73513,3.0
73514,6.0
73515,14.0
73516,11.3
73517,12.5
73518,2.0
73519,2.0
73520,3.0
73521,5.0
73522,3.9
73523,4.3
73524,4.0
73525,5.0
73526,10.0
73527,3.5
73528,2.8
73529,3.1
73530,3.0
73531,3.0
73532,6.0
73533,14.3
73534,12.0
73535,13.0
73536,2.0
73537,2.0
73538,4.0
73539,6.2
73540,4.9
73541,5.5
73542,259.0
73543,236.0
73544,495.0
73545,5.5
73546,4.0
73547,4.7
73548,190.0
73549,164.0
73550,353.0
73551,9.8
73552,10.3
73553,10.0
73554,69.0
73555,72.0
73556,141.0
73557,6.2
73558,5.0
73559,5.6
73560,259.0
73561,240.0
73562,499.0
73563,5.5
73564,4.0
73565,4.7
73566,189.0
73567,164.0
73568,353.0
73569,10.0
73570,10.7
73571,10.3
73572,71.0
73573,75.0
73574,146.0
73575,6.2
73576,5.0
73577,5.6
73578,259.0
73579,240.0
73580,499.0
73581,5.5
73582,4.0
73583,4.7
73584,189.0
73585,164.0
73586,353.0
73587,10.0
73588,10.7
73589,10.3
73590,71.0
73591,75.0
73592,146.0
73593,3.6
73594,4.9
73595,4.3
73596,47.0
73597,71.0
73598,117.0
73599,2.9
73600,3.9
73601,3.4
73602,32.0
73603,50.0
73604,82.0
73605,8.3
73606,11.5
73607,9.9
73608,14.0
73609,21.0
73610,35.0
73611,3.9
73612,5.0
73613,4.5
73614,50.0
73615,73.0
73616,123.0
73617,3.0
73618,3.9
73619,3.5
73620,34.0
73621,50.0
73622,83.0
73623,9.5
73624,12.3
73625,10.9
73626,17.0
73627,23.0
73628,40.0
73629,3.9
73630,5.1
73631,4.5
73632,51.0
73633,74.0
73634,125.0
73635,3.0
73636,4.0
73637,3.5
73638,34.0
73639,51.0
73640,85.0
73641,9.4
73642,12.3
73643,10.9
73644,17.0
73645,23.0
73646,40.0
73647,5.7
73648,5.4
73649,5.5
73650,437.0
73651,518.0
73652,955.0
73653,4.9
73654,4.5
73655,4.7
73656,349.0
73657,394.0
73658,743.0
73659,15.9
73660,15.7
73661,15.8
73662,88.0
73663,125.0
73664,213.0
73665,5.7
73666,5.6
73667,5.6
73668,439.0
73669,532.0
73670,970.0
73671,4.9
73672,4.7
73673,4.8
73674,351.0
73675,406.0
73676,757.0
73677,15.6
73678,15.8
73679,15.7
73680,87.0
73681,126.0
73682,213.0
73683,5.7
73684,5.6
73685,5.7
73686,439.0
73687,536.0
73688,975.0
73689,4.9
73690,4.7
73691,4.8
73692,352.0
73693,406.0
73694,759.0
73695,15.6
73696,16.1
73697,15.9
73698,87.0
73699,129.0
73700,216.0
73701,10.6
73702,10.6
73703,10.6
73704,267.0
73705,276.0
73706,543.0
73707,9.4
73708,9.1
73709,9.3
73710,221.0
73711,220.0
73712,441.0
73713,27.6
73714,27.9
73715,27.7
73716,46.0
73717,56.0
73718,102.0
73719,10.5
73720,10.5
73721,10.5
73722,265.0
73723,273.0
73724,537.0
73725,9.4
73726,9.1
73727,9.2
73728,221.0
73729,218.0
73730,439.0
73731,26.5
73732,27.3
73733,26.9
73734,44.0
73735,54.0
73736,98.0
73737,10.5
73738,10.4
73739,10.4
73740,263.0
73741,271.0
73742,534.0
73743,9.3
73744,9.0
73745,9.2
73746,219.0
73747,218.0
73748,437.0
73749,26.5
73750,26.8
73751,26.7
73752,44.0
73753,53.0
73754,97.0
73755,4.8
73756,6.0
73757,5.4
73758,180.0
73759,305.0
73760,485.0
73761,3.7
73762,4.9
73763,4.4
73764,132.0
73765,233.0
73766,365.0
73767,21.9
73768,20.0
73769,20.8
73770,49.0
73771,72.0
73772,121.0
73773,4.5
73774,6.0
73775,5.3
73776,175.0
73777,307.0
73778,482.0
73779,3.5
73780,4.9
73781,4.3
73782,129.0
73783,235.0
73784,363.0
73785,19.8
73786,19.3
73787,19.5
73788,46.0
73789,72.0
73790,118.0
73791,4.6
73792,6.0
73793,5.4
73794,176.0
73795,310.0
73796,486.0
73797,3.5
73798,5.0
73799,4.4
73800,128.0
73801,237.0
73802,366.0
73803,20.2
73804,19.3
73805,19.7
73806,48.0
73807,73.0
73808,120.0
73809,6.1
73810,6.4
73811,6.2
73812,151.0
73813,176.0
73814,328.0
73815,5.1
73816,5.1
73817,5.1
73818,113.0
73819,127.0
73820,239.0
73821,13.3
73822,16.6
73823,15.0
73824,39.0
73825,50.0
73826,88.0
73827,6.6
73828,7.0
73829,6.8
73830,167.0
73831,197.0
73832,364.0
73833,5.4
73834,5.4
73835,5.4
73836,119.0
73837,133.0
73838,251.0
73839,15.5
73840,19.6
73841,17.6
73842,49.0
73843,64.0
73844,112.0
73845,6.4
73846,7.2
73847,6.8
73848,163.0
73849,200.0
73850,362.0
73851,5.0
73852,5.6
73853,5.3
73854,111.0
73855,137.0
73856,248.0
73857,16.9
73858,19.4
73859,18.2
73860,52.0
73861,63.0
73862,115.0
73863,8.3
73864,7.8
73865,8.0
73866,39.0
73867,41.0
73868,80.0
73869,7.7
73870,7.2
73871,7.4
73872,34.0
73873,35.0
73874,69.0
73875,16.7
73876,15.3
73877,15.9
73878,5.0
73879,6.0
73880,11.0
73881,8.6
73882,7.9
73883,8.2
73884,41.0
73885,42.0
73886,83.0
73887,8.0
73888,7.4
73889,7.7
73890,35.0
73891,36.0
73892,72.0
73893,16.5
73894,13.8
73895,15.0
73896,5.0
73897,6.0
73898,11.0
73899,8.6
73900,7.9
73901,8.2
73902,41.0
73903,42.0
73904,82.0
73905,8.0
73906,7.4
73907,7.7
73908,35.0
73909,36.0
73910,72.0
73911,16.4
73912,13.3
73913,14.7
73914,5.0
73915,5.0
73916,10.0
73917,9.8
73918,8.5
73919,9.1
73920,123.0
73921,128.0
73922,251.0
73923,8.7
73924,7.5
73925,8.0
73926,101.0
73927,103.0
73928,205.0
73929,25.2
73930,18.5
73931,21.1
73932,21.0
73933,25.0
73934,46.0
73935,9.5
73936,8.6
73937,9.0
73938,118.0
73939,130.0
73940,248.0
73941,8.5
73942,7.6
73943,8.0
73944,99.0
73945,105.0
73946,205.0
73947,24.0
73948,18.4
73949,20.5
73950,19.0
73951,24.0
73952,43.0
73953,9.5
73954,8.6
73955,9.0
73956,118.0
73957,130.0
73958,248.0
73959,8.5
73960,7.6
73961,8.0
73962,99.0
73963,105.0
73964,205.0
73965,24.0
73966,18.4
73967,20.5
73968,19.0
73969,24.0
73970,44.0
73971,4.3
73972,4.6
73973,4.4
73974,3202.0
73975,3865.0
73976,7067.0
73977,3.7
73978,3.7
73979,3.7
73980,2422.0
73981,2710.0
73982,5132.0
73983,7.8
73984,10.8
73985,9.3
73986,780.0
73987,1155.0
73988,1935.0
73989,4.6
73990,4.8
73991,4.7
73992,3396.0
73993,4132.0
73994,7528.0
73995,3.9
73996,3.9
73997,3.9
73998,2541.0
73999,2862.0
74000,5403.0
74001,8.4
74002,11.5
74003,10.0
74004,855.0
74005,1270.0
74006,2125.0
74007,12.1
74008,3715.0
74009,10.0
74010,2587.0
74011,22.6
74012,1128.0
74013,11.9
74014,3692.0
74015,10.0
74016,2577.0
74017,21.9
74018,1115.0
74019,11.9
74020,3699.0
74021,10.0
74022,2583.0
74023,21.9
74024,1116.0
74025,5.4
74026,5.8
74027,5.6
74028,113.0
74029,139.0
74030,252.0
74031,5.0
74032,4.7
74033,4.9
74034,91.0
74035,99.0
74036,190.0
74037,8.0
74038,12.7
74039,10.5
74040,22.0
74041,40.0
74042,62.0
74043,5.6
74044,6.1
74045,5.9
74046,118.0
74047,145.0
74048,263.0
74049,5.0
74050,5.2
74051,5.1
74052,93.0
74053,109.0
74054,202.0
74055,9.5
74056,12.3
74057,11.0
74058,25.0
74059,37.0
74060,61.0
74061,5.6
74062,6.1
74063,5.9
74064,118.0
74065,145.0
74066,263.0
74067,5.0
74068,5.2
74069,5.1
74070,93.0
74071,109.0
74072,202.0
74073,9.5
74074,12.3
74075,11.0
74076,25.0
74077,37.0
74078,61.0
74079,6.6
74080,7.8
74081,7.3
74082,154.0
74083,211.0
74084,365.0
74085,5.8
74086,6.6
74087,6.2
74088,125.0
74089,164.0
74090,289.0
74091,16.0
74092,22.7
74093,19.7
74094,27.0
74095,47.0
74096,74.0
74097,6.6
74098,7.7
74099,7.2
74100,153.0
74101,208.0
74102,361.0
74103,5.8
74104,6.6
74105,6.2
74106,125.0
74107,164.0
74108,289.0
74109,16.6
74110,22.2
74111,19.7
74112,27.0
74113,45.0
74114,72.0
74115,6.7
74116,7.7
74117,7.2
74118,154.0
74119,208.0
74120,362.0
74121,5.8
74122,6.6
74123,6.3
74124,126.0
74125,164.0
74126,290.0
74127,16.6
74128,22.2
74129,19.7
74130,27.0
74131,45.0
74132,72.0
74133,6.4
74134,7.0
74135,6.7
74136,96.0
74137,121.0
74138,217.0
74139,5.8
74140,6.3
74141,6.1
74142,83.0
74143,104.0
74144,187.0
74145,20.0
74146,18.7
74147,19.3
74148,13.0
74149,17.0
74150,30.0
74151,6.5
74152,7.5
74153,7.0
74154,97.0
74155,129.0
74156,226.0
74157,5.9
74158,6.9
74159,6.5
74160,85.0
74161,113.0
74162,198.0
74163,19.6
74164,17.7
74165,18.5
74166,12.0
74167,16.0
74168,28.0
74169,6.5
74170,7.4
74171,7.0
74172,97.0
74173,128.0
74174,225.0
74175,5.9
74176,6.9
74177,6.4
74178,85.0
74179,113.0
74180,198.0
74181,19.5
74182,17.7
74183,18.4
74184,12.0
74185,16.0
74186,28.0
74187,4.9
74188,4.3
74189,4.6
74190,111.0
74191,112.0
74192,223.0
74193,4.2
74194,3.8
74195,4.0
74196,81.0
74197,87.0
74198,169.0
74199,9.4
74200,7.6
74201,8.4
74202,29.0
74203,25.0
74204,54.0
74205,5.0
74206,4.7
74207,4.9
74208,113.0
74209,123.0
74210,236.0
74211,4.4
74212,4.2
74213,4.3
74214,85.0
74215,96.0
74216,181.0
74217,8.9
74218,8.4
74219,8.6
74220,28.0
74221,27.0
74222,55.0
74223,4.9
74224,4.8
74225,4.8
74226,110.0
74227,124.0
74228,234.0
74229,4.4
74230,4.2
74231,4.3
74232,85.0
74233,96.0
74234,182.0
74235,8.1
74236,8.5
74237,8.3
74238,25.0
74239,27.0
74240,52.0
74241,12.2
74242,11.3
74243,11.7
74244,24.0
74245,24.0
74246,49.0
74247,9.7
74248,10.5
74249,10.1
74250,18.0
74251,21.0
74252,39.0
74253,36.0
74254,22.4
74255,29.8
74256,7.0
74257,4.0
74258,11.0
74259,13.8
74260,12.5
74261,13.1
74262,28.0
74263,27.0
74264,55.0
74265,11.4
74266,11.5
74267,11.5
74268,21.0
74269,23.0
74270,44.0
74271,34.7
74272,24.3
74273,29.9
74274,7.0
74275,4.0
74276,11.0
74277,13.7
74278,12.5
74279,13.1
74280,28.0
74281,27.0
74282,55.0
74283,11.4
74284,11.5
74285,11.5
74286,21.0
74287,23.0
74288,44.0
74289,34.1
74290,24.4
74291,29.6
74292,6.0
74293,4.0
74294,11.0
74295,4.3
74296,3.2
74297,3.7
74298,104.0
74299,96.0
74300,200.0
74301,3.9
74302,2.6
74303,3.2
74304,88.0
74305,73.0
74306,161.0
74307,11.4
74308,12.0
74309,11.8
74310,15.0
74311,23.0
74312,39.0
74313,4.4
74314,3.3
74315,3.8
74316,103.0
74317,98.0
74318,201.0
74319,4.0
74320,2.8
74321,3.3
74322,89.0
74323,77.0
74324,166.0
74325,10.8
74326,11.0
74327,10.9
74328,14.0
74329,21.0
74330,35.0
74331,4.4
74332,3.2
74333,3.7
74334,105.0
74335,94.0
74336,200.0
74337,4.0
74338,2.7
74339,3.3
74340,91.0
74341,75.0
74342,165.0
74343,10.9
74344,10.2
74345,10.5
74346,14.0
74347,20.0
74348,34.0
74349,3.5
74350,4.3
74351,3.9
74352,702.0
74353,995.0
74354,1696.0
74355,3.3
74356,3.8
74357,3.6
74358,593.0
74359,792.0
74360,1385.0
74361,5.6
74362,8.5
74363,7.2
74364,108.0
74365,203.0
74366,311.0
74367,3.5
74368,4.4
74369,4.0
74370,691.0
74371,1020.0
74372,1711.0
74373,3.2
74374,4.1
74375,3.7
74376,576.0
74377,845.0
74378,1422.0
74379,5.9
74380,7.6
74381,6.8
74382,114.0
74383,175.0
74384,289.0
74385,3.5
74386,4.4
74387,4.0
74388,691.0
74389,1020.0
74390,1711.0
74391,3.2
74392,4.1
74393,3.7
74394,576.0
74395,845.0
74396,1422.0
74397,5.9
74398,7.6
74399,6.8
74400,114.0
74401,175.0
74402,289.0
74403,6.5
74404,5.4
74405,5.9
74406,90.0
74407,85.0
74408,175.0
74409,5.7
74410,4.1
74411,4.8
74412,67.0
74413,55.0
74414,122.0
74415,10.4
74416,12.8
74417,12.1
74418,22.0
74419,28.0
74420,53.0
